year,county,fuel_type,make,model,number_of_vehicles
2020,Marin,PHEV,Porsche,Cayenne,4
2020,Marin,PHEV,Subaru,Crosstrek,15
2020,Marin,PHEV,Toyota,Prius Prime,106
2020,Marin,PHEV,Toyota,RAV4 Prime,13
2020,Marin,PHEV,Volvo,S60,3
2020,Marin,PHEV,Volvo,V60,4
2020,Marin,PHEV,Volvo,XC60,16
2020,Marin,PHEV,Volvo,XC90,45
2020,Marin,FCEV,Honda,Clarity Fuel Cell,2
2020,Marin,FCEV,Toyota,Mirai,1
2020,Mariposa,BEV,Chevrolet,Bolt EV,1
2020,Mariposa,BEV,Tesla,Model 3,4
2020,Mariposa,BEV,Tesla,Model S,1
2020,Mariposa,BEV,Tesla,Model X,1
2020,Mariposa,BEV,Tesla,Model Y,2
2020,Mariposa,PHEV,BMW,5 Series,1
2020,Mariposa,PHEV,Chevrolet,Volt,1
2020,Mariposa,PHEV,Toyota,Prius Prime,2
2020,Mariposa,PHEV,Toyota,RAV4 Prime,1
2020,Mendocino,BEV,Chevrolet,Bolt EV,4
2020,Mendocino,BEV,Hyundai,Kona EV,5
2020,Mendocino,BEV,Kia,Niro EV,3
2020,Mendocino,BEV,Nissan,Leaf,2
2020,Mendocino,BEV,Porsche,Taycan,1
2020,Mendocino,BEV,Tesla,Model 3,27
2020,Mendocino,BEV,Tesla,Model S,4
2020,Mendocino,BEV,Tesla,Model X,4
2020,Mendocino,BEV,Tesla,Model Y,19
2020,Mendocino,BEV,Volkswagen,e-Golf,2
2020,Mendocino,PHEV,BMW,5 Series,3
2020,Mendocino,PHEV,Chevrolet,Volt,6
2020,Mendocino,PHEV,Chrysler,Pacifica Hybrid,2
2020,Mendocino,PHEV,Ford,Fusion Energi,2
2020,Mendocino,PHEV,Honda,Clarity PHEV,3
2020,Mendocino,PHEV,Kia,Niro PHEV,3
2020,Mendocino,PHEV,Subaru,Crosstrek,3
2020,Mendocino,PHEV,Toyota,Prius Prime,10
2020,Mendocino,PHEV,Toyota,RAV4 Prime,5
2020,Mendocino,PHEV,Volvo,XC60,3
2020,Mendocino,PHEV,Volvo,XC90,1
2020,Merced,BEV,Audi,e-tron,1
2020,Merced,BEV,Chevrolet,Bolt EV,10
2020,Merced,BEV,Ford,Focus,1
2020,Merced,BEV,Hyundai,Ioniq BEV,2
2020,Merced,BEV,Hyundai,Kona EV,2
2020,Merced,BEV,Nissan,Leaf,1
2020,Merced,BEV,Tesla,Model 3,72
2020,Merced,BEV,Tesla,Model S,5
2020,Merced,BEV,Tesla,Model X,5
2020,Merced,BEV,Tesla,Model Y,21
2020,Merced,BEV,Volkswagen,e-Golf,1
2020,Merced,PHEV,BMW,5 Series,1
2020,Merced,PHEV,BMW,i8,1
2020,Merced,PHEV,BMW,X5,1
2020,Merced,PHEV,Chevrolet,Volt,1
2020,Merced,PHEV,Chrysler,Pacifica Hybrid,3
2020,Merced,PHEV,Ford,Fusion Energi,9
2020,Merced,PHEV,Honda,Clarity PHEV,4
2020,Merced,PHEV,Hyundai,Ioniq PHEV,2
2020,Merced,PHEV,Kia,Niro PHEV,3
2020,Merced,PHEV,Kia,Optima PHEV,1
2020,Merced,PHEV,Toyota,Prius Prime,17
2020,Merced,PHEV,Toyota,RAV4 Prime,2
2020,Merced,PHEV,Volvo,S60,1
2020,Merced,PHEV,Volvo,XC60,1
2020,Merced,PHEV,Volvo,XC90,1
2020,Mono,BEV,Audi,e-tron,1
2020,Mono,BEV,Chevrolet,Bolt EV,1
2020,Mono,BEV,Kia,Niro EV,1
2020,Mono,BEV,Porsche,Taycan,1
2020,Mono,BEV,Tesla,Model 3,4
2020,Mono,BEV,Tesla,Model S,2
2020,Mono,BEV,Tesla,Model X,2
2020,Mono,BEV,Tesla,Model Y,3
2020,Mono,PHEV,Audi,Q5,2
2020,Mono,PHEV,Porsche,Cayenne,1
2020,Mono,PHEV,Toyota,Prius Prime,2
2020,Mono,PHEV,Toyota,RAV4 Prime,2
2020,Monterey,BEV,Audi,e-tron,14
2020,Monterey,BEV,BMW,i3,1
2020,Monterey,BEV,Chevrolet,Bolt EV,49
2020,Monterey,BEV,FIAT,500e,1
2020,Monterey,BEV,Hyundai,Ioniq BEV,1
2020,Monterey,BEV,Hyundai,Kona EV,13
2020,Monterey,BEV,Jaguar,I-PACE,7
2020,Monterey,BEV,Kia,Niro EV,8
2020,Monterey,BEV,MINI,Hardtop 2 Door,1
2020,Monterey,BEV,Nissan,Leaf,10
2020,Monterey,BEV,Porsche,Taycan,7
2020,Monterey,BEV,Tesla,Model 3,193
2020,Monterey,BEV,Tesla,Model S,28
2020,Monterey,BEV,Tesla,Model X,46
2020,Monterey,BEV,Tesla,Model Y,95
2020,Monterey,BEV,Volkswagen,e-Golf,4
2020,Monterey,PHEV,Audi,Q5,15
2020,Monterey,PHEV,Bentley,Bentayga,1
2020,Monterey,PHEV,BMW,5 Series,15
2020,Monterey,PHEV,BMW,7 Series,3
2020,Monterey,PHEV,BMW,i3 REx,12
2020,Monterey,PHEV,BMW,X3,8
2020,Monterey,PHEV,BMW,X5,10
2020,Monterey,PHEV,Chevrolet,Volt,6
2020,Monterey,PHEV,Chrysler,Pacifica Hybrid,8
2020,Monterey,PHEV,Ford,Fusion Energi,6
2020,Monterey,PHEV,Honda,Clarity PHEV,13
2020,Monterey,PHEV,Hyundai,Ioniq PHEV,5
2020,Monterey,PHEV,Hyundai,Sonata PHEV,3
2020,Monterey,PHEV,Kia,Niro PHEV,4
2020,Monterey,PHEV,Land Rover,Range Rover,3
2020,Monterey,PHEV,Land Rover,Range Rover Sport,1
2020,Monterey,PHEV,Lincoln,Aviator,2
2020,Monterey,PHEV,Mercedes-Benz,GLC,4
2020,Monterey,PHEV,MINI,Countryman PHEV,1
2020,Monterey,PHEV,Porsche,Cayenne,2
2020,Monterey,PHEV,Subaru,Crosstrek,6
2020,Monterey,PHEV,Toyota,Prius Prime,52
2020,Monterey,PHEV,Toyota,RAV4 Prime,11
2020,Monterey,PHEV,Volvo,XC60,3
2020,Monterey,PHEV,Volvo,XC90,4
2020,Monterey,FCEV,Toyota,Mirai,1
2020,Napa,BEV,Audi,e-tron,7
2020,Napa,BEV,Chevrolet,Bolt EV,23
2020,Napa,BEV,Hyundai,Kona EV,10
2020,Napa,BEV,Kia,Niro EV,5
2020,Napa,BEV,Nissan,Leaf,20
2020,Napa,BEV,Porsche,Taycan,7
2020,Napa,BEV,Tesla,Model 3,168
2020,Napa,BEV,Tesla,Model S,24
2020,Napa,BEV,Tesla,Model X,34
2020,Napa,BEV,Tesla,Model Y,67
2020,Napa,BEV,Volkswagen,e-Golf,2
2020,Napa,PHEV,Audi,A3 Sportback e-tron,1
2020,Napa,PHEV,Audi,Q5,4
2020,Napa,PHEV,BMW,3 Series,3
2020,Napa,PHEV,BMW,5 Series,4
2020,Napa,PHEV,BMW,i3 REx,11
2020,Napa,PHEV,BMW,X5,4
2020,Napa,PHEV,Chevrolet,Volt,1
2020,Napa,PHEV,Chrysler,Pacifica Hybrid,5
2020,Napa,PHEV,Ford,Fusion Energi,3
2020,Napa,PHEV,Honda,Clarity PHEV,13
2020,Napa,PHEV,Hyundai,Ioniq PHEV,8
2020,Napa,PHEV,Hyundai,Sonata PHEV,1
2020,Napa,PHEV,Kia,Niro PHEV,8
2020,Napa,PHEV,Land Rover,Range Rover,3
2020,Napa,PHEV,Mercedes-Benz,GLC,2
2020,Napa,PHEV,Porsche,Cayenne,1
2020,Napa,PHEV,Subaru,Crosstrek,10
2020,Napa,PHEV,Toyota,Prius Prime,35
2020,Napa,PHEV,Toyota,RAV4 Prime,5
2020,Napa,PHEV,Volvo,XC60,4
2020,Napa,PHEV,Volvo,XC90,6
2020,Nevada,BEV,Audi,e-tron,3
2020,Nevada,BEV,Chevrolet,Bolt EV,8
2020,Nevada,BEV,Hyundai,Ioniq BEV,2
2020,Nevada,BEV,Hyundai,Kona EV,3
2020,Nevada,BEV,Kia,Niro EV,1
2020,Nevada,BEV,Nissan,Leaf,3
2020,Nevada,BEV,Porsche,Taycan,2
2020,Nevada,BEV,Tesla,Model 3,60
2020,Nevada,BEV,Tesla,Model S,9
2020,Nevada,BEV,Tesla,Model X,12
2020,Nevada,BEV,Tesla,Model Y,84
2020,Nevada,PHEV,Audi,Q5,4
2020,Nevada,PHEV,BMW,5 Series,2
2020,Nevada,PHEV,BMW,i3 REx,2
2020,Nevada,PHEV,BMW,X3,3
2020,Nevada,PHEV,BMW,X5,3
2020,Nevada,PHEV,Chevrolet,Volt,2
2020,Nevada,PHEV,Chrysler,Pacifica Hybrid,4
2020,Nevada,PHEV,Ford,Fusion Energi,2
2020,Nevada,PHEV,Honda,Clarity PHEV,2
2020,Nevada,PHEV,Hyundai,Ioniq PHEV,1
2020,Nevada,PHEV,MINI,Countryman PHEV,1
2020,Nevada,PHEV,Mitsubishi,Outlander PHEV,1
2020,Nevada,PHEV,Porsche,Cayenne,1
2020,Nevada,PHEV,Subaru,Crosstrek,10
2020,Nevada,PHEV,Toyota,Prius Prime,12
2020,Nevada,PHEV,Toyota,RAV4 Prime,2
2020,Nevada,PHEV,Volvo,XC60,1
2020,Nevada,PHEV,Volvo,XC90,4
2020,Nevada,FCEV,Hyundai,Nexo,1
2020,Orange,BEV,Audi,e-tron,371
2020,Orange,BEV,BMW,i3,143
2020,Orange,BEV,Chevrolet,Bolt EV,812
2020,Orange,BEV,FIAT,500e,8
2020,Orange,BEV,Ford,Focus,2
2020,Orange,BEV,Honda,Clarity BEV,29
2020,Orange,BEV,Hyundai,Ioniq BEV,52
2020,Orange,BEV,Hyundai,Kona EV,178
2020,Orange,BEV,Jaguar,I-PACE,73
2020,Orange,BEV,Kia,Niro EV,98
2020,Orange,BEV,MINI,Hardtop 2 Door,35
2020,Orange,BEV,Mitsubishi,i-MiEV,1
2020,Orange,BEV,Nissan,Leaf,232
2020,Orange,BEV,Porsche,Taycan,141
2020,Orange,BEV,Smart,Fortwo BEV Drive,1
2020,Orange,BEV,Tesla,Model 3,6330
2020,Orange,BEV,Tesla,Model S,852
2020,Orange,BEV,Tesla,Model X,1373
2020,Orange,BEV,Tesla,Model Y,3073
2020,Orange,BEV,Volkswagen,e-Golf,72
2020,Orange,PHEV,Audi,A3 Sportback e-tron,10
2020,Orange,PHEV,Audi,A8 L,1
2020,Orange,PHEV,Audi,Q5,145
2020,Orange,PHEV,Bentley,Bentayga,3
2020,Orange,PHEV,BMW,3 Series,217
2020,Orange,PHEV,BMW,5 Series,631
2020,Orange,PHEV,BMW,7 Series,27
2020,Orange,PHEV,BMW,i3 REx,199
2020,Orange,PHEV,BMW,i8,32
2020,Orange,PHEV,BMW,X3,60
2020,Orange,PHEV,BMW,X5,193
2020,Orange,PHEV,Chevrolet,Volt,86
2020,Orange,PHEV,Chrysler,Pacifica Hybrid,174
2020,Orange,PHEV,Ford,C-MAX Energi,6
2020,Orange,PHEV,Ford,Fusion Energi,220
2020,Orange,PHEV,Honda,Clarity PHEV,610
2020,Orange,PHEV,Hyundai,Ioniq PHEV,263
2020,Orange,PHEV,Hyundai,Sonata PHEV,53
2020,Orange,PHEV,Karma,Revero,8
2020,Orange,PHEV,Kia,Niro PHEV,135
2020,Orange,PHEV,Kia,Optima PHEV,29
2020,Orange,PHEV,Land Rover,Range Rover,41
2020,Orange,PHEV,Land Rover,Range Rover Sport,44
2020,Orange,PHEV,Lincoln,Aviator,35
2020,Orange,PHEV,Mercedes-Benz,C-Class,2
2020,Orange,PHEV,Mercedes-Benz,GLC,99
2020,Orange,PHEV,Mercedes-Benz,GLE,2
2020,Orange,PHEV,Mercedes-Benz,S-Class,6
2020,Orange,PHEV,MINI,Countryman PHEV,9
2020,Orange,PHEV,Mitsubishi,Outlander PHEV,50
2020,Orange,PHEV,Porsche,Cayenne,61
2020,Orange,PHEV,Porsche,Panamera,12
2020,Orange,PHEV,Subaru,Crosstrek,98
2020,Orange,PHEV,Toyota,Prius Prime,1130
2020,Orange,PHEV,Toyota,RAV4 Prime,107
2020,Orange,PHEV,Volvo,S60,12
2020,Orange,PHEV,Volvo,S90,4
2020,Orange,PHEV,Volvo,V60,2
2020,Orange,PHEV,Volvo,XC60,69
2020,Orange,PHEV,Volvo,XC90,148
2020,Orange,FCEV,Honda,Clarity Fuel Cell,44
2020,Orange,FCEV,Hyundai,Nexo,39
2020,Orange,FCEV,Toyota,Mirai,112
2020,Placer,BEV,Audi,e-tron,30
2020,Placer,BEV,BMW,i3,6
2020,Placer,BEV,Chevrolet,Bolt EV,58
2020,Placer,BEV,Hyundai,Ioniq BEV,5
2020,Placer,BEV,Hyundai,Kona EV,24
2020,Placer,BEV,Jaguar,I-PACE,2
2020,Placer,BEV,Kia,Niro EV,16
2020,Placer,BEV,MINI,Hardtop 2 Door,4
2020,Placer,BEV,Nissan,Leaf,23
2020,Placer,BEV,Porsche,Taycan,9
2020,Placer,BEV,Tesla,Model 3,490
2020,Placer,BEV,Tesla,Model S,86
2020,Placer,BEV,Tesla,Model X,132
2020,Placer,BEV,Tesla,Model Y,281
2020,Placer,BEV,Volkswagen,e-Golf,5
2020,Placer,PHEV,Audi,Q5,25
2020,Placer,PHEV,BMW,3 Series,4
2020,Placer,PHEV,BMW,5 Series,14
2020,Placer,PHEV,BMW,7 Series,1
2020,Placer,PHEV,BMW,i3 REx,6
2020,Placer,PHEV,BMW,i8,1
2020,Placer,PHEV,BMW,X3,7
2020,Placer,PHEV,BMW,X5,9
2020,Placer,PHEV,Chevrolet,Volt,14
2020,Placer,PHEV,Chrysler,Pacifica Hybrid,19
2020,Placer,PHEV,Ford,Fusion Energi,21
2020,Placer,PHEV,Honda,Clarity PHEV,24
2020,Placer,PHEV,Hyundai,Ioniq PHEV,10
2020,Placer,PHEV,Kia,Niro PHEV,11
2020,Placer,PHEV,Kia,Optima PHEV,2
2020,Placer,PHEV,Land Rover,Range Rover,3
2020,Placer,PHEV,Land Rover,Range Rover Sport,6
2020,Placer,PHEV,Lincoln,Aviator,3
2020,Placer,PHEV,Mercedes-Benz,GLC,3
2020,Placer,PHEV,MINI,Countryman PHEV,1
2020,Placer,PHEV,Mitsubishi,Outlander PHEV,2
2020,Placer,PHEV,Subaru,Crosstrek,9
2020,Placer,PHEV,Toyota,Prius Prime,72
2020,Placer,PHEV,Toyota,RAV4 Prime,9
2020,Placer,PHEV,Volvo,S60,1
2020,Placer,PHEV,Volvo,XC60,2
2020,Placer,PHEV,Volvo,XC90,8
2020,Placer,FCEV,Hyundai,Nexo,1
2020,Placer,FCEV,Toyota,Mirai,6
2020,Plumas,BEV,Hyundai,Kona EV,2
2020,Plumas,BEV,Tesla,Model 3,6
2020,Plumas,BEV,Tesla,Model S,2
2020,Plumas,BEV,Tesla,Model Y,3
2020,Plumas,PHEV,Subaru,Crosstrek,1
2020,Riverside,BEV,Audi,e-tron,58
2020,Riverside,BEV,BMW,i3,18
2020,Riverside,BEV,Chevrolet,Bolt EV,305
2020,Riverside,BEV,FIAT,500e,2
2020,Riverside,BEV,Honda,Clarity BEV,3
2020,Riverside,BEV,Hyundai,Ioniq BEV,24
2020,Riverside,BEV,Hyundai,Kona EV,78
2020,Riverside,BEV,Jaguar,I-PACE,30
2020,Riverside,BEV,Kia,Niro EV,34
2020,Riverside,BEV,MINI,Hardtop 2 Door,7
2020,Riverside,BEV,Nissan,Leaf,70
2020,Riverside,BEV,Porsche,Taycan,33
2020,Riverside,BEV,Smart,Fortwo BEV Drive,2
2020,Riverside,BEV,Tesla,Model 3,1737
2020,Riverside,BEV,Tesla,Model S,188
2020,Riverside,BEV,Tesla,Model X,278
2020,Riverside,BEV,Tesla,Model Y,714
2020,Riverside,BEV,Volkswagen,e-Golf,19
2020,Riverside,PHEV,Audi,A3 Sportback e-tron,1
2020,Riverside,PHEV,Audi,A8 L,1
2020,Riverside,PHEV,Audi,Q5,45
2020,Riverside,PHEV,Bentley,Bentayga,2
2020,Riverside,PHEV,BMW,3 Series,34
2020,Riverside,PHEV,BMW,5 Series,105
2020,Riverside,PHEV,BMW,7 Series,4
2020,Riverside,PHEV,BMW,i3 REx,72
2020,Riverside,PHEV,BMW,i8,6
2020,Riverside,PHEV,BMW,X3,15
2020,Riverside,PHEV,BMW,X5,37
2020,Riverside,PHEV,Chevrolet,Volt,34
2020,Riverside,PHEV,Chrysler,Pacifica Hybrid,55
2020,Riverside,PHEV,Ford,C-MAX Energi,3
2020,Riverside,PHEV,Ford,Fusion Energi,77
2020,Riverside,PHEV,Honda,Clarity PHEV,191
2020,Riverside,PHEV,Hyundai,Ioniq PHEV,67
2020,Riverside,PHEV,Hyundai,Sonata PHEV,14
2020,Riverside,PHEV,Karma,Revero,3
2020,Riverside,PHEV,Kia,Niro PHEV,30
2020,Riverside,PHEV,Kia,Optima PHEV,4
2020,Riverside,PHEV,Land Rover,Range Rover,5
2020,Riverside,PHEV,Land Rover,Range Rover Sport,7
2020,Riverside,PHEV,Lincoln,Aviator,7
2020,Riverside,PHEV,Mercedes-Benz,GLC,19
2020,Riverside,PHEV,Mercedes-Benz,GLE,3
2020,Riverside,PHEV,Mercedes-Benz,S-Class,3
2020,Riverside,PHEV,MINI,Countryman PHEV,3
2020,Riverside,PHEV,Mitsubishi,Outlander PHEV,18
2020,Riverside,PHEV,Porsche,Cayenne,11
2020,Riverside,PHEV,Porsche,Panamera,4
2020,Riverside,PHEV,Subaru,Crosstrek,45
2020,Riverside,PHEV,Toyota,Prius Prime,519
2020,Riverside,PHEV,Toyota,RAV4 Prime,40
2020,Riverside,PHEV,Volvo,S60,1
2020,Riverside,PHEV,Volvo,XC60,16
2020,Riverside,PHEV,Volvo,XC90,22
2020,Riverside,FCEV,Honda,Clarity Fuel Cell,2
2020,Riverside,FCEV,Hyundai,Nexo,2
2020,Riverside,FCEV,Toyota,Mirai,8
2020,Sacramento,BEV,Audi,e-tron,48
2020,Sacramento,BEV,BMW,i3,4
2020,Sacramento,BEV,Chevrolet,Bolt EV,304
2020,Sacramento,BEV,FIAT,500e,1
2020,Sacramento,BEV,Ford,Focus,2
2020,Sacramento,BEV,Honda,Clarity BEV,5
2020,Sacramento,BEV,Hyundai,Ioniq BEV,14
2020,Sacramento,BEV,Hyundai,Kona EV,49
2020,Sacramento,BEV,Jaguar,I-PACE,6
2020,Sacramento,BEV,Kia,Niro EV,53
2020,Sacramento,BEV,MINI,Hardtop 2 Door,7
2020,Sacramento,BEV,Nissan,Leaf,100
2020,Sacramento,BEV,Porsche,Taycan,8
2020,Sacramento,BEV,Tesla,Model 3,1102
2020,Sacramento,BEV,Tesla,Model S,99
2020,Sacramento,BEV,Tesla,Model X,137
2020,Sacramento,BEV,Tesla,Model Y,445
2020,Sacramento,BEV,Volkswagen,e-Golf,32
2020,Sacramento,PHEV,Audi,A3 Sportback e-tron,2
2020,Sacramento,PHEV,Audi,Q5,21
2020,Sacramento,PHEV,BMW,3 Series,5
2020,Sacramento,PHEV,BMW,5 Series,20
2020,Sacramento,PHEV,BMW,7 Series,4
2020,Sacramento,PHEV,BMW,i3 REx,20
2020,Sacramento,PHEV,BMW,i8,2
2020,Sacramento,PHEV,BMW,X3,12
2020,Sacramento,PHEV,BMW,X5,15
2020,Sacramento,PHEV,Chevrolet,Volt,16
2020,Sacramento,PHEV,Chrysler,Pacifica Hybrid,58
2020,Sacramento,PHEV,Ford,C-MAX Energi,1
2020,Sacramento,PHEV,Ford,Fusion Energi,96
2020,Sacramento,PHEV,Honda,Clarity PHEV,163
2020,Sacramento,PHEV,Hyundai,Ioniq PHEV,23
2020,Sacramento,PHEV,Hyundai,Sonata PHEV,3
2020,Sacramento,PHEV,Kia,Niro PHEV,45
2020,Sacramento,PHEV,Kia,Optima PHEV,3
2020,Sacramento,PHEV,Land Rover,Range Rover,1
2020,Sacramento,PHEV,Land Rover,Range Rover Sport,5
2020,Sacramento,PHEV,Lincoln,Aviator,2
2020,Sacramento,PHEV,Mercedes-Benz,C-Class,1
2020,Sacramento,PHEV,Mercedes-Benz,GLC,13
2020,Sacramento,PHEV,Mercedes-Benz,S-Class,2
2020,Sacramento,PHEV,MINI,Countryman PHEV,2
2020,Sacramento,PHEV,Mitsubishi,Outlander PHEV,28
2020,Sacramento,PHEV,Porsche,Cayenne,7
2020,Sacramento,PHEV,Subaru,Crosstrek,52
2020,Sacramento,PHEV,Toyota,Prius Prime,284
2020,Sacramento,PHEV,Toyota,RAV4 Prime,31
2020,Sacramento,PHEV,Volvo,S60,2
2020,Sacramento,PHEV,Volvo,S90,1
2020,Sacramento,PHEV,Volvo,V60,1
2020,Sacramento,PHEV,Volvo,XC60,10
2020,Sacramento,PHEV,Volvo,XC90,28
2020,Sacramento,FCEV,Honda,Clarity Fuel Cell,4
2020,Sacramento,FCEV,Hyundai,Nexo,1
2020,Sacramento,FCEV,Toyota,Mirai,6
2020,San Benito,BEV,Audi,e-tron,2
2020,San Benito,BEV,Chevrolet,Bolt EV,13
2020,San Benito,BEV,Hyundai,Kona EV,1
2020,San Benito,BEV,Kia,Niro EV,3
2020,San Benito,BEV,Nissan,Leaf,3
2020,San Benito,BEV,Tesla,Model 3,41
2020,San Benito,BEV,Tesla,Model S,8
2020,San Benito,BEV,Tesla,Model X,9
2020,San Benito,BEV,Tesla,Model Y,20
2020,San Benito,BEV,Volkswagen,e-Golf,1
2020,San Benito,PHEV,Audi,Q5,1
2020,San Benito,PHEV,BMW,X5,1
2020,San Benito,PHEV,Chevrolet,Volt,4
2020,San Benito,PHEV,Chrysler,Pacifica Hybrid,3
2020,San Benito,PHEV,Ford,Fusion Energi,3
2020,San Benito,PHEV,Honda,Clarity PHEV,5
2020,San Benito,PHEV,Hyundai,Ioniq PHEV,2
2020,San Benito,PHEV,Kia,Niro PHEV,2
2020,San Benito,PHEV,Lincoln,Aviator,2
2020,San Benito,PHEV,Mercedes-Benz,C-Class,1
2020,San Benito,PHEV,Mercedes-Benz,S-Class,1
2020,San Benito,PHEV,Mitsubishi,Outlander PHEV,1
2020,San Benito,PHEV,Porsche,Cayenne,1
2020,San Benito,PHEV,Toyota,Prius Prime,8
2020,San Benito,PHEV,Toyota,RAV4 Prime,3
2020,San Benito,PHEV,Volvo,XC90,1
2020,San Bernardino,BEV,Audi,e-tron,36
2020,San Bernardino,BEV,BMW,i3,15
2020,San Bernardino,BEV,Chevrolet,Bolt EV,222
2020,San Bernardino,BEV,Honda,Clarity BEV,12
2020,San Bernardino,BEV,Hyundai,Ioniq BEV,8
2020,San Bernardino,BEV,Hyundai,Kona EV,33
2020,San Bernardino,BEV,Jaguar,I-PACE,5
2020,San Bernardino,BEV,Kia,Niro EV,18
2020,San Bernardino,BEV,MINI,Hardtop 2 Door,4
2020,San Bernardino,BEV,Nissan,Leaf,36
2020,San Bernardino,BEV,Porsche,Taycan,15
2020,San Bernardino,BEV,Tesla,Model 3,1344
2020,San Bernardino,BEV,Tesla,Model S,109
2020,San Bernardino,BEV,Tesla,Model X,252
2020,San Bernardino,BEV,Tesla,Model Y,536
2020,San Bernardino,BEV,Volkswagen,e-Golf,16
2020,San Bernardino,PHEV,Audi,A3 Sportback e-tron,1
2020,San Bernardino,PHEV,Audi,Q5,39
2020,San Bernardino,PHEV,BMW,3 Series,28
2020,San Bernardino,PHEV,BMW,5 Series,79
2020,San Bernardino,PHEV,BMW,7 Series,4
2020,San Bernardino,PHEV,BMW,i3 REx,40
2020,San Bernardino,PHEV,BMW,i8,7
2020,San Bernardino,PHEV,BMW,X3,8
2020,San Bernardino,PHEV,BMW,X5,30
2020,San Bernardino,PHEV,Chevrolet,Volt,25
2020,San Bernardino,PHEV,Chrysler,Pacifica Hybrid,36
2020,San Bernardino,PHEV,Ford,Fusion Energi,70
2020,San Bernardino,PHEV,Honda,Clarity PHEV,194
2020,San Bernardino,PHEV,Hyundai,Ioniq PHEV,34
2020,San Bernardino,PHEV,Hyundai,Sonata PHEV,5
2020,San Bernardino,PHEV,Kia,Niro PHEV,37
2020,San Bernardino,PHEV,Kia,Optima PHEV,5
2020,San Bernardino,PHEV,Land Rover,Range Rover,3
2020,San Bernardino,PHEV,Land Rover,Range Rover Sport,7
2020,San Bernardino,PHEV,Lincoln,Aviator,8
2020,San Bernardino,PHEV,Mercedes-Benz,GLC,29
2020,San Bernardino,PHEV,Mercedes-Benz,S-Class,8
2020,San Bernardino,PHEV,MINI,Countryman PHEV,1
2020,San Bernardino,PHEV,Mitsubishi,Outlander PHEV,14
2020,San Bernardino,PHEV,Porsche,Cayenne,7
2020,San Bernardino,PHEV,Porsche,Panamera,2
2020,San Bernardino,PHEV,Subaru,Crosstrek,36
2020,San Bernardino,PHEV,Toyota,Prius Prime,417
2020,San Bernardino,PHEV,Toyota,RAV4 Prime,47
2020,San Bernardino,PHEV,Volvo,S60,6
2020,San Bernardino,PHEV,Volvo,S90,2
2020,San Bernardino,PHEV,Volvo,XC60,8
2020,San Bernardino,PHEV,Volvo,XC90,25
2020,San Bernardino,FCEV,Honda,Clarity Fuel Cell,6
2020,San Bernardino,FCEV,Hyundai,Nexo,9
2020,San Bernardino,FCEV,Toyota,Mirai,8
2020,San Diego,BEV,Audi,e-tron,169
2020,San Diego,BEV,BMW,i3,61
2020,San Diego,BEV,Chevrolet,Bolt EV,722
2020,San Diego,BEV,FIAT,500e,4
2020,San Diego,BEV,Ford,Focus,2
2020,San Diego,BEV,Honda,Clarity BEV,4
2020,San Diego,BEV,Hyundai,Ioniq BEV,38
2020,San Diego,BEV,Hyundai,Kona EV,179
2020,San Diego,BEV,Jaguar,I-PACE,45
2020,San Diego,BEV,Kia,Niro EV,159
2020,San Diego,BEV,MINI,Hardtop 2 Door,44
2020,San Diego,BEV,Nissan,Leaf,226
2020,San Diego,BEV,Polestar,2,2
2020,San Diego,BEV,Porsche,Taycan,88
2020,San Diego,BEV,Smart,EQ Fortwo,1
2020,San Diego,BEV,Smart,Fortwo BEV Drive,1
2020,San Diego,BEV,Tesla,Model 3,4267
2020,San Diego,BEV,Tesla,Model S,473
2020,San Diego,BEV,Tesla,Model X,701
2020,San Diego,BEV,Tesla,Model Y,1911
2020,San Diego,BEV,Volkswagen,e-Golf,85
2020,San Diego,PHEV,Audi,A3 Sportback e-tron,10
2020,San Diego,PHEV,Audi,A8 L,4
2020,San Diego,PHEV,Audi,Q5,89
2020,San Diego,PHEV,Bentley,Bentayga,2
2020,San Diego,PHEV,BMW,3 Series,85
2020,San Diego,PHEV,BMW,5 Series,149
2020,San Diego,PHEV,BMW,7 Series,8
2020,San Diego,PHEV,BMW,i3 REx,167
2020,San Diego,PHEV,BMW,i8,11
2020,San Diego,PHEV,BMW,X3,44
2020,San Diego,PHEV,BMW,X5,82
2020,San Diego,PHEV,Cadillac,CT6 PHEV,1
2020,San Diego,PHEV,Chevrolet,Volt,83
2020,San Diego,PHEV,Chrysler,Pacifica Hybrid,182
2020,San Diego,PHEV,Ford,C-MAX Energi,4
2020,San Diego,PHEV,Ford,Fusion Energi,194
2020,San Diego,PHEV,Honda,Clarity PHEV,332
2020,San Diego,PHEV,Hyundai,Ioniq PHEV,93
2020,San Diego,PHEV,Hyundai,Sonata PHEV,18
2020,San Diego,PHEV,Kia,Niro PHEV,109
2020,San Diego,PHEV,Kia,Optima PHEV,12
2020,San Diego,PHEV,Land Rover,Range Rover,20
2020,San Diego,PHEV,Land Rover,Range Rover Sport,24
2020,San Diego,PHEV,Lincoln,Aviator,20
2020,San Diego,PHEV,Mercedes-Benz,C-Class,1
2020,San Diego,PHEV,Mercedes-Benz,GLC,40
2020,San Diego,PHEV,Mercedes-Benz,GLE,3
2020,San Diego,PHEV,Mercedes-Benz,S-Class,1
2020,San Diego,PHEV,MINI,Countryman PHEV,12
2020,San Diego,PHEV,Mitsubishi,Outlander PHEV,38
