year,car_main,previous_evs,household_income,importance_of_gge,homeowner,education,commute_distance,age,gender,number_of_vehicles,annual_miles
2016,2015 BMW i3,1,125000,2.83,1,3,21.74,45,0,2,10000.0
2015,2014 Chevrolet Volt,1,175000,1.99,0,2,9.42,45,0,1,6741.333333
2017,2017 Chevrolet Bolt EV,1,125000,-0.49,0,4,2.67,25,0,2,7200.0
2016,2015 Nissan Leaf,1,175000,2.61,1,4,20.39,55,1,2,12000.0
2016,2015 Nissan Leaf,1,225000,2.74,1,4,11.45,65,0,3,11294.11765
2015,2013 Toyota Prius Plug-in,1,500000,2.59,1,4,3.26,45,1,2,18000.0
2016,2016 Chevrolet Volt,1,175000,2.67,0,3,4.88,35,0,2,9608.571429
2015,2012 Nissan Leaf,1,75000,-0.94,1,3,6.41,75,0,4,6982.8
2017,2016 BMW i3,1,125000,2.92,1,4,7.46,45,1,1,10800.0
2016,2015 Tesla Model S,1,225000,2.86,1,4,4.26,65,0,2,7483.2
2015,2014 Toyota RAV4 EV,1,325000,2.73,1,4,2.27,55,0,2,10714.28571
2016,2014 Ford C-Max Energi,1,225000,0.71,1,3,38.86,45,0,2,22105.26316
2017,2017 Chevrolet Bolt EV,1,125000,2.19,1,4,6.7,35,1,2,7408.8
2016,2015 Nissan Leaf,1,275000,2.54,1,3,22.41,35,1,2,8000.0
2015,2013 Nissan Leaf,1,125000,2.73,1,4,21.39,35,0,2,8759.04
2016,2015 Chevrolet Volt,1,175000,0.0,0,2,22.22,45,0,2,21818.18182
2015,2014 Ford C-Max Energi,1,275000,0.0,1,4,7.25,45,0,3,12000.0
2017,2017 Toyota Prius Prime,1,125000,2.82,1,3,61.58,65,0,5,26716.0
2016,2015 Nissan Leaf,1,175000,0.0,1,3,13.69,55,0,2,8547.692308
2015,2013 Ford Focus Electric,1,225000,2.12,1,3,22.56,55,0,3,15000.0
2017,2017 Chevrolet Bolt EV,1,225000,1.41,0,4,5.89,75,0,1,10150.0
2015,2013 Chevrolet Volt,1,225000,1.21,0,3,28.51,45,1,3,15957.6
2016,2015 Tesla Model S,1,275000,2.65,1,2,6.96,55,1,2,8640.0
2017,2017 Toyota Mirai,1,125000,2.34,1,2,11.58,35,0,2,13632.0
2017,2016 Toyota Mirai,1,225000,2.68,1,3,53.78,45,0,3,11200.0
2017,2013 Tesla Model S,1,500000,2.69,1,4,11.88,75,0,2,12109.09091
2015,2013 Chevrolet Volt,1,225000,0.0,1,2,43.13,55,0,4,11428.57143
2016,2015 Ford Fusion Energi,1,175000,1.03,0,3,11.88,45,0,2,11871.42857
2015,2014 Nissan Leaf,1,225000,2.6,1,4,49.29,55,1,2,22500.0
2016,2016 Nissan Leaf,1,225000,2.49,1,4,17.77,35,0,2,12000.0
2016,2015 Nissan Leaf,1,275000,2.88,1,4,9.68,45,0,3,11142.85714
2016,2016 Audi Q7 e-tron,1,225000,2.82,1,4,32.76,45,1,2,17134.0
2017,2016 Volkswagen e-Golf,1,175000,2.63,1,4,22.03,35,1,2,9818.181818
2016,2015 Tesla Model S,1,425000,2.74,1,4,47.32,55,0,3,16920.0
2017,2017 Chevrolet Volt,1,325000,2.66,1,3,17.87,55,0,2,15281.14286
2015,2013 Toyota Prius Plug-in,1,125000,2.55,1,4,33.48,55,0,3,21333.33333
2016,2016 Nissan Leaf,1,225000,2.37,1,2,11.25,55,0,3,16457.14286
2015,2014 Toyota Prius Plug-in,1,125000,1.74,1,2,16.44,55,1,2,11000.0
2015,2014 Chevrolet Volt,1,75000,2.75,0,3,22.29,45,0,1,18336.75
2017,2017 Toyota Prius Prime,1,75000,2.85,1,4,35.46,65,0,2,17142.85714
2016,2015 Nissan Leaf,1,225000,2.58,1,4,2.89,65,0,3,4311.272727
2015,2014 Ford Fusion Energi,1,75000,2.58,0,3,34.23,35,1,2,13714.28571
2017,2015 Toyota Prius Plug-in,1,125000,2.55,0,4,26.18,35,1,2,19724.44444
2016,2015 Nissan Leaf,1,175000,-0.41,1,4,7.65,35,1,2,12666.66667
2017,2017 Chevrolet Volt,1,225000,0.91,1,4,17.62,45,0,3,10473.0
2017,2014 Toyota Prius Plug-in,1,175000,2.74,0,3,5.38,55,1,2,12631.57895
2017,2017 Audi A3 Sportback e-tron,1,175000,0.0,1,4,5.2,35,0,2,6685.714286
2017,2016 Audi A3 Sportback e-tron,1,75000,2.54,1,4,33.8,75,1,1,6283.2
2017,2017 Chevrolet Bolt EV,1,125000,2.86,1,4,6.84,55,0,2,6600.0
2017,2017 Toyota Mirai,1,275000,2.14,0,4,13.17,35,0,1,10800.0
2015,2012 Toyota Prius Plug-in,1,500000,2.68,1,4,2.6,45,0,3,15857.14286
2017,2016 BMW i3,1,175000,2.68,1,4,20.3,55,0,2,12000.0
2016,2015 Tesla Model S,1,275000,1.3,1,3,13.69,35,0,3,13500.0
2015,2014 Ford Fusion Energi,1,325000,-2.34,1,3,28.32,45,0,2,11142.85714
2015,2013 Nissan Leaf,1,175000,2.5,1,3,17.72,55,1,2,9692.307692
2015,2012 Mitsubishi i-MiEV,1,175000,2.84,1,3,13.17,45,1,2,9500.0
2016,2015 Chevrolet Volt,1,50000,2.74,1,4,10.17,75,0,2,5366.666667
2016,2015 BMW i3,1,175000,2.62,1,4,9.63,45,1,2,4615.384615
2016,2015 Tesla Model S,1,225000,0.56,1,4,17.25,45,0,3,8625.0
2017,2016 Volkswagen e-Golf,1,275000,2.8,1,3,11.77,35,0,2,8250.0
2017,2017 Chevrolet Volt,1,225000,-3.0,0,3,5.72,55,0,2,8000.0
2017,2017 Ford C-Max Energi,1,75000,2.8,0,4,1.38,35,1,1,14400.0
2015,2012 Toyota Prius Plug-in,1,75000,2.51,1,4,0.89,75,1,2,9123.272727
2016,2015 Ford C-Max Energi,1,175000,2.69,1,4,22.42,35,1,4,15272.72727
2016,2016 Nissan Leaf,1,75000,2.83,1,2,41.26,45,0,2,27360.0
2016,2016 Ford Fusion Energi,1,75000,0.21,0,3,6.41,55,0,2,20484.0
2015,2012 Toyota Prius Plug-in,1,125000,2.61,1,4,3.57,75,1,3,11000.0
2015,2014 Toyota Prius Plug-in,1,475000,2.84,1,4,21.48,65,0,2,9846.0
2015,2014 Toyota RAV4 EV,1,175000,2.62,1,3,32.99,35,0,2,10200.0
2015,2014 Tesla Model S,1,475000,0.0,1,3,18.91,55,1,3,12461.53846
2015,2014 Tesla Model S,1,175000,2.56,1,3,5.31,55,0,4,12305.45455
2016,2016 Chevrolet Volt,1,75000,2.74,1,4,1.48,45,0,2,9199.2
2016,2016 Ford Fusion Energi,1,75000,2.59,0,4,17.35,55,0,1,29629.33333
2017,2016 Nissan Leaf,1,325000,0.0,1,4,11.74,25,1,2,7200.0
2017,2014 Toyota Prius Plug-in,1,75000,1.07,1,4,8.65,35,0,2,11351.35135
2016,2015 BMW i3,1,75000,-2.32,0,4,39.14,35,0,1,12960.0
2016,2016 Fiat 500e,1,75000,0.85,1,4,7.07,35,1,2,4516.0
2017,2016 Audi A3 Sportback e-tron,1,175000,1.51,1,3,20.24,45,1,2,228000.0
2015,2013 Honda Fit EV,1,175000,0.28,1,3,23.88,45,0,2,14727.27273
2015,2013 Nissan Leaf,1,125000,2.41,1,4,35.2,45,0,2,16225.84615
2015,2013 Tesla Model S,1,175000,0.0,1,4,9.03,45,0,3,10560.0
2016,2016 Ford Fusion Energi,1,125000,2.72,1,3,16.58,45,0,2,6000.0
2015,2014 Ford Fusion Energi,1,225000,2.65,1,4,36.49,55,0,3,18750.0
2016,2016 Ford C-Max Energi,1,75000,0.0,1,2,4.61,35,1,2,1613.032258
2015,2014 Ford Fusion Energi,1,225000,2.62,1,3,28.15,35,0,2,15857.14286
2015,2015 Tesla Model S,1,500000,2.78,1,3,22.1,55,0,4,12300.0
2016,2016 Volkswagen e-Golf,1,225000,2.31,1,4,12.26,45,1,2,10404.0
2015,2013 Nissan Leaf,1,125000,2.58,0,3,13.56,18,1,1,13200.0
2017,2017 Toyota Prius Prime,1,275000,1.71,1,4,51.94,55,0,3,19344.0
2016,2016 Ford C-Max Energi,1,325000,2.7,1,3,5.21,80,0,2,6312.0
2017,2016 Nissan Leaf,1,125000,0.0,1,2,5.44,45,0,4,5400.0
2017,2017 Audi A3 Sportback e-tron,1,175000,2.5,1,3,10.46,45,1,2,8464.8
2017,2016 BMW i3,1,275000,2.73,0,3,32.42,45,0,2,10750.0
2016,2016 Volkswagen e-Golf,1,175000,0.15,1,4,5.11,18,1,2,5142.857143
2015,2014 Toyota Prius Plug-in,1,275000,2.79,1,4,5.9,55,0,3,10562.18182
2015,2014 Chevrolet Volt,1,225000,-1.08,1,4,30.55,65,0,1,16869.17647
2017,2016 Nissan Leaf,1,75000,2.34,1,2,10.74,45,1,2,11333.33333
2017,2015 Tesla Model X,1,275000,-1.2,1,3,12.18,35,0,2,16000.0
2016,2015 Nissan Leaf,1,225000,2.64,1,4,28.26,55,0,3,37200.0
2015,2013 Toyota Prius Plug-in,1,475000,2.6,1,4,24.05,35,0,3,30000.0
2017,2017 chevy bolt,1,125000,2.9,1,2,0.21,65,0,2,9960.0
2016,2015 BMW i3,1,75000,2.6,1,3,13.15,45,1,1,15070.66667
2017,2012 Toyota Prius Plug-in,1,475000,2.68,1,4,12.71,65,0,2,8952.380952
2017,2016 Tesla Model S,1,375000,2.95,1,2,4.73,35,0,2,6869.454545
2016,2016 Tesla Model S,1,225000,1.56,1,4,29.96,65,0,2,21600.0
2017,2016 Toyota Mirai,1,325000,1.56,1,4,91.78,55,0,3,15000.0
2017,2017 Chevrolet Bolt EV,1,125000,2.8,1,3,0.46,55,0,3,19200.0
2016,2016 Chevrolet Volt,1,125000,1.64,1,2,0.87,65,1,2,6113.333333
2016,2015 Nissan Leaf,1,325000,2.56,1,4,22.39,55,1,3,8727.272727
2016,2015 Nissan Leaf,1,175000,1.91,1,4,16.91,35,0,2,10875.0
2015,2013 Nissan Leaf,1,225000,2.76,1,4,6.28,45,1,2,8000.0
2015,2014 Toyota Prius Plug-in,1,125000,2.18,1,4,48.57,65,0,3,19636.36364
2016,2017 Chevrolet Volt,1,275000,1.34,1,3,8.69,45,0,3,9108.0
2017,2012 Toyota Prius Plug-in,1,125000,1.94,1,3,22.06,65,0,3,13722.47619
2015,2014 Ford C-Max Energi,1,125000,2.77,1,2,5.67,65,0,3,4600.285714
2015,2014 Fiat 500e,1,125000,2.71,0,3,19.15,35,0,2,9425.142857
2015,2013 Tesla Model S,1,500000,1.0,1,3,19.42,45,0,2,16254.54545
2015,2014 Ford Fusion Energi,1,375000,2.78,1,3,25.46,35,1,2,10400.0
2017,2016 Nissan Leaf,1,125000,0.98,1,3,29.05,45,0,2,11400.0
2015,2015 Fiat 500e,1,225000,2.62,0,4,19.21,55,0,5,9000.0
2016,2016 Chevrolet Volt,1,175000,2.79,1,4,51.87,55,0,2,29333.33333
2015,2014 Toyota Prius Plug-in,1,125000,-3.0,1,4,68.18,45,0,3,37125.0
2017,2017 Chevrolet Volt,1,125000,1.81,1,2,35.88,55,0,5,17142.85714
2016,2016 Chevrolet Volt,1,275000,2.56,1,4,10.3,35,1,2,7322.181818
2017,2017 Chevrolet Bolt EV,1,125000,2.95,1,4,5.41,45,0,2,14026.28571
2016,2016 Kia Soul EV,1,175000,2.56,1,2,32.2,45,1,2,15400.0
2015,2013 Chevrolet Volt,1,125000,2.66,1,2,7.26,35,0,4,17816.64
2017,2016 Tesla Model S,1,125000,1.47,1,4,62.14,35,0,1,24474.66667
2017,2014 Toyota Prius Plug-in,1,75000,2.67,1,3,8.07,45,1,1,14526.31579
2015,2012 Ford Focus Electric,1,175000,2.68,1,4,22.69,65,0,2,24173.14286
2017,2017 Toyota Prius Prime,1,175000,2.39,1,4,3.4,65,0,3,-132000.0
2017,2017 Chevrolet Bolt EV,1,75000,0.0,0,3,18.42,35,0,1,8000.0
2015,2014 Toyota Prius Plug-in,1,50000,2.04,1,2,10.45,65,1,2,10638.85714
2016,2014 Nissan Leaf,1,125000,2.64,1,4,21.25,45,0,2,11000.0
2017,2017 Chevrolet Volt,1,125000,2.26,0,3,6.09,25,0,2,-12000.0
2017,2017 Toyota Mirai,1,175000,2.65,1,4,23.41,65,0,2,12040.0
2015,2014 Honda Accord Plug-in Hybrid,1,175000,2.49,1,4,20.37,55,0,2,6276.923077
2015,2014 Nissan Leaf,1,175000,-1.62,1,3,36.63,55,0,4,15316.0
2017,2017 Chevrolet Volt,1,275000,2.78,1,4,2.53,75,0,3,6800.0
2015,2013 Smart fortwo,1,50000,2.78,0,3,13.43,55,0,2,10215.6
2017,2017 BMW i3,1,175000,2.47,1,4,15.92,45,0,2,12000.0
2015,2014 Nissan Leaf,1,225000,2.79,1,4,6.73,65,1,2,10500.0
2016,2016 Volkswagen e-Golf,1,325000,2.85,1,3,5.46,45,1,2,6000.0
2017,2012 Toyota Prius Plug-in,1,275000,2.88,1,1,69.33,65,0,3,25312.5
2016,2016 Nissan Leaf,1,75000,2.59,0,4,1.36,35,1,2,6857.142857
2016,2015 Tesla Model S,1,225000,2.61,1,3,4.17,35,0,2,6000.0
2015,2014 Chevrolet Volt,1,75000,0.0,1,3,8.04,65,0,3,5883.272727
2015,2014 Tesla Model S,1,500000,0.56,1,4,3.0,35,0,1,13963.63636
2016,2015 Tesla Model S,1,325000,0.0,1,4,26.86,45,0,3,14266.66667
2015,2012 Tesla Model S,1,125000,2.32,1,4,28.97,75,0,1,25628.90323
2017,2017 Toyota Prius Prime,1,175000,2.82,1,3,51.8,45,0,3,41200.0
2015,2012 Toyota RAV4 EV,1,500000,0.0,1,4,29.92,45,1,2,15108.42857
2017,2017 Toyota Prius Prime,1,125000,0.58,1,4,5.1,45,0,3,9000.0
2015,2013 Toyota Prius Plug-in,1,225000,0.0,1,3,15.05,55,0,3,12624.0
2015,2012 Nissan Leaf,1,75000,2.76,1,4,14.58,55,0,2,7881.2
2017,2016 Tesla Model S,1,275000,2.48,1,3,8.29,55,0,2,4800.0
2016,2015 Tesla Model S,1,125000,2.61,1,4,5.4,55,1,3,8210.666667
2015,2013 Toyota RAV4 EV,1,175000,0.0,1,2,15.0,65,0,3,13800.0
2015,2014 Toyota Prius Plug-in,1,225000,2.44,1,4,19.61,55,0,3,14681.0
2016,2015 BMW i3,1,500000,2.34,1,3,36.68,45,0,3,13200.0
2015,2014 BMW i3,1,475000,2.94,1,3,6.46,65,0,2,6000.0
2017,2017 Toyota Prius Prime,1,75000,0.16,1,3,27.15,35,0,1,29400.0
2017,2017 Toyota Prius Prime,1,75000,0.0,1,2,1.89,75,0,2,7194.0
2015,2013 Toyota Prius Plug-in,1,125000,2.4,1,4,1.04,35,1,3,4258.064516
2017,2017 Chevrolet Bolt EV,1,125000,2.64,1,3,111.72,55,0,3,14000.0
2017,2016 Tesla Model S,1,50000,0.25,1,4,7.8,25,1,1,9818.181818
2017,2017 Chevrolet Bolt EV,1,425000,0.0,1,4,6.38,45,0,4,18453.6
2017,2016 Toyota Mirai,1,175000,2.75,1,4,4.93,35,0,1,20500.0
2015,2013 Nissan Leaf,1,175000,2.47,1,3,14.36,35,1,2,10875.0
2017,2017 Toyota Prius Prime,1,75000,2.97,1,3,120.34,55,0,2,45844.0
2017,2016 Ford C-Max Energi,1,75000,2.58,1,3,18.81,65,0,3,7933.714286
2016,2015 BMW i3,1,375000,1.67,1,4,11.71,35,1,2,5217.391304
2015,2013 Ford C-Max Energi,1,75000,2.59,1,2,10.81,55,0,2,6988.666667
2017,2017 Chevrolet Bolt EV,1,75000,2.96,0,3,4.37,65,1,2,9900.0
2016,2015 Chevorlet Volt,1,225000,-2.59,1,4,14.1,25,1,3,6426.461538
2016,2015 BMW i3,1,325000,0.76,1,3,12.45,55,0,4,10168.8
2016,2015 Tesla Model S,1,325000,-1.29,1,3,20.0,45,0,2,15895.05882
2015,2013 Toyota Prius Plug-in,1,325000,2.54,1,4,12.0,65,0,2,9656.769231
2016,2016 Chevrolet Volt,1,125000,2.68,0,2,122.26,25,0,1,10001.14286
2015,2013 Toyota Prius Plug-in,1,275000,2.61,0,3,38.55,45,0,2,25800.0
2017,2017 Toyota Mirai,1,225000,2.89,1,2,28.38,45,0,2,18000.0
2016,2015 Tesla Model S,1,175000,0.82,1,4,4.72,65,1,1,9450.0
2015,2014 Toyota Prius Plug-in,1,125000,2.65,1,3,36.14,25,0,5,210000.0
2015,2014 Chevrolet Volt,1,175000,-2.38,1,3,30.86,35,0,3,25600.0
2017,2016 Tesla Model X,1,325000,2.65,1,4,20.47,45,0,3,19232.4
2015,2012 Tesla Model S,1,475000,0.94,1,4,13.59,65,1,3,9103.448276
2015,2012 Chevrolet Volt,1,125000,1.98,1,4,19.05,55,0,2,16727.27273
2016,2015 Tesla Model S,1,500000,2.28,1,4,13.72,65,1,2,14341.0
2016,2015 Ford Fusion Energi,1,225000,-2.63,1,4,26.6,45,0,3,27503.0
2016,2015 Tesla Model S,1,175000,2.31,1,3,13.81,55,0,1,22105.26316
2017,2017 Toyota Mirai,1,225000,2.46,1,4,33.88,45,0,3,14000.0
2016,2015 Tesla Model S,1,500000,2.8,1,4,7.08,75,0,2,14760.0
2017,2017 Tesla Model X,1,275000,2.79,1,3,25.56,35,1,4,13800.0
2015,2013 Smart fortwo,1,125000,0.0,1,4,5.52,45,0,5,12692.30769
2017,2017 Toyota Prius Prime,1,125000,1.78,1,4,17.6,35,1,2,11000.0
2016,2015 BMW i3,1,500000,2.72,1,3,24.91,45,0,3,12000.0
2017,2016 Nissan Leaf,1,75000,1.65,1,3,29.58,35,0,2,12000.0
2017,2016 Tesla Model S,1,275000,2.75,1,4,21.64,55,0,3,13333.33333
2017,2017 Toyota Mirai,1,175000,1.79,1,3,1.1,45,0,3,6000.0
2016,2014 Ford Fusion Energi,1,125000,-3.0,1,3,55.78,45,0,2,26670.22222
2015,2014 Nissan Leaf,1,175000,2.8,1,4,17.78,75,0,2,3945.818182
2016,2015 BMW i3,1,275000,0.7,1,4,19.61,55,0,2,5381.333333
2016,2016 Chevrolet Volt,1,225000,2.57,1,4,13.39,45,0,3,21506.18182
2015,2014 Ford C-Max Energi,1,125000,2.39,1,3,7.9,55,0,4,6051.0
2017,2017 Nissan Leaf,1,125000,2.1,1,4,2.23,35,0,2,10285.71429
2016,2015 Ford C-Max Energi,1,175000,2.45,1,4,2.51,55,1,2,9663.0
2016,2015 Nissan Leaf,1,225000,2.93,1,4,17.76,45,0,2,10400.0
2015,2014 Toyota Prius Plug-in,1,225000,1.84,1,4,30.89,35,0,2,18000.0
2017,2016 Tesla Model X,1,325000,2.85,1,3,28.17,35,0,1,12884.0
2015,2012 Toyota Prius Plug-in,1,125000,-2.94,1,4,20.48,55,0,1,17225.80645
2015,2013 Ford C-Max Energi,1,225000,2.09,1,3,1.45,55,0,2,11111.11111
2016,2015 BMW i3,1,175000,0.51,0,3,5.17,45,0,2,5538.461538
2015,2014 Smart fortwo,1,175000,2.79,1,3,11.02,65,1,2,10153.84615
2016,2015 Nissan Leaf,1,125000,2.57,1,3,5.48,65,1,2,3680.0
2017,2017 Chevrolet Volt,1,125000,2.76,1,4,3.35,75,0,2,4363.636364
2016,2016 Fiat 500e,1,125000,2.17,0,2,13.87,35,1,2,10800.0
2017,2017 Toyota Prius Prime,1,475000,1.5,0,3,30.24,35,0,3,27428.57143
2017,2014 smart fortwo,1,125000,0.47,1,3,7.02,55,0,2,7000.0
2015,2014 Fiat 500e,1,75000,2.6,1,4,6.42,25,1,2,12271.05882
2017,2017 Chevrolet Bolt EV,1,175000,0.06,1,3,7.19,55,0,4,10000.0
2015,2013 Nissan Leaf,1,50000,1.32,1,2,4.35,65,0,4,8347.826087
2017,2016 Nissan Leaf,1,175000,2.59,1,4,15.61,45,0,2,-6000.0
2015,2014 Honda Fit EV,1,75000,-1.44,1,3,15.66,75,0,2,6375.0
2017,2017 Toyota Prius Prime,1,75000,-0.01,0,3,14.07,45,1,1,21930.0
2015,2013 Chevrolet Volt,1,125000,-1.03,1,2,23.62,35,0,2,47134.0
2015,2014 Toyota Prius Plug-in,1,275000,-2.97,1,2,52.73,45,0,4,20571.42857
2017,2016 Tesla Model S,1,425000,-3.0,1,3,4.42,55,0,5,6666.666667
2015,2013 Ford C-Max Energi,1,50000,0.78,0,4,2.57,25,0,2,6428.571429
2016,2016 Chevrolet Volt,1,175000,2.63,1,3,5.37,45,1,2,10285.71429
2015,2014 Tesla Model S,1,75000,2.67,1,2,5.46,75,0,1,66000.0
2015,2013 Fiat 500e,1,125000,2.74,1,4,21.89,65,0,3,4173.913043
2016,2015 Tesla Model S,1,500000,2.84,1,4,28.72,55,1,4,-32704.0
2017,2016 Tesla Model S,1,225000,0.36,1,3,24.14,35,0,3,14000.0
2017,2016 Nissan Leaf,1,175000,0.0,0,3,26.07,35,0,2,13714.28571
2017,2016 Tesla Model X,1,75000,1.42,1,2,49.45,65,0,4,9004.0
2017,2017 Mercedes-Benz B-Class Electric Drive,1,75000,2.16,1,4,25.74,55,0,2,10628.57143
2017,2017 Chevrolet Bolt EV,1,125000,2.61,1,3,49.38,55,0,2,24501.6
2017,2016 Volkswagen e-Golf,1,275000,2.62,1,4,2.94,45,0,3,14823.52941
2016,2016 Ford Fusion Energi,1,125000,1.39,1,3,15.76,45,1,4,12489.6
2017,2017 Chevrolet Bolt EV,1,225000,0.2,1,3,33.47,35,1,2,13200.0
2015,2011 Chevrolet Volt,1,275000,2.63,0,3,29.76,45,0,1,17018.84211
2015,2014 Ford Fusion Energi,1,125000,-2.5,1,3,21.49,35,1,2,15272.72727
2017,2017 Chevrolet Bolt EV,1,275000,3.0,1,4,6.25,65,0,2,11040.0
2016,2015 Nissan Leaf,1,175000,2.86,1,4,9.63,55,0,4,11446.15385
2017,2017 Chevrolet Volt,1,75000,2.63,0,3,6.99,35,1,1,6612.0
2016,2015 Nissan Leaf,1,75000,2.59,1,3,8.02,65,0,2,14181.81818
2015,2012 Ford Focus Electric,1,275000,2.64,1,4,29.48,55,0,3,10453.24138
2015,2012 Toyota Prius Plug-in,1,75000,2.6,1,4,24.19,45,0,2,15428.57143
2016,2015 Nissan Leaf,1,125000,2.76,1,4,20.19,35,0,2,10666.66667
2016,2015 Ford Fusion Energi,1,75000,0.0,1,2,57.03,65,0,1,10470.0
2015,2014 Toyota Prius Plug-in,1,50000,2.88,1,2,2.07,35,0,1,20904.0
2015,2012 Toyota Prius Plug-in,1,500000,0.0,1,3,29.04,35,1,3,14210.52632
2017,2016 Nissan Leaf,1,225000,0.0,1,4,41.6,75,0,3,6400.0
2016,2015 Tesla Model S,1,500000,2.72,1,2,12.94,65,0,4,10285.71429
2015,2012 Tesla Model S,1,75000,2.59,1,3,2.71,55,1,1,7500.0
2015,2013 Fiat 500e,1,225000,2.88,1,4,4.39,75,0,2,6959.368421
2017,2017 Toyota Mirai,1,175000,-0.01,0,4,6.46,35,1,1,15300.0
2015,2012 Chevrolet Volt,1,75000,2.27,1,3,30.68,35,1,3,13768.42105
2015,2014 Toyota RAV4 EV,1,225000,2.87,1,3,31.55,55,0,4,16000.0
2015,2013 Toyota Prius Plug-in,1,50000,-1.62,1,2,8.27,55,0,5,14833.04348
2015,2014 Tesla Model S,1,325000,2.47,1,3,20.85,55,0,2,12000.0
2015,2014 Ford Fusion Energi,1,425000,-2.97,1,2,27.13,45,0,3,16285.71429
2017,2016 Tesla Model S,1,175000,2.69,1,4,1.78,75,0,3,11260.0
2016,2015 Ford Fusion Energi,1,175000,2.7,1,4,13.51,55,0,3,10666.66667
2015,2014 Honda Accord Plug-in Hybrid,1,125000,0.39,1,2,48.44,35,0,3,29278.90909
2017,2016 Tesla Model S,1,275000,-1.88,1,4,38.81,35,0,2,19500.0
2016,2016 Chevrolet Volt,1,175000,1.91,1,3,2.81,55,0,3,7320.0
2015,2013 Nissan Leaf,1,500000,2.65,1,4,8.59,55,0,3,9500.0
2016,2014 Ford C-Max Energi,1,75000,0.0,1,3,33.09,65,0,3,16639.76471
2016,2016 Chevrolet Volt,1,125000,2.83,1,3,25.3,45,0,2,-57519.0
2015,2015 Nissan Leaf,1,125000,2.8,1,3,14.19,55,0,2,9333.333333
2017,2016 Tesla Model X,1,325000,2.86,0,2,6.17,35,0,1,26608.0
2015,2014 Nissan Leaf,1,125000,2.77,1,2,3.37,55,1,3,6000.0
2017,2017 Toyota Prius Prime,1,175000,2.98,1,4,0.22,55,0,2,26000.0
2016,2016 Ford Fusion Energi,1,50000,1.44,0,2,23.28,45,0,2,26666.66667
2015,2012 Toyota Prius Plug-in,1,125000,2.62,1,4,23.31,18,1,3,16393.54839
2017,2016 Tesla Model S,1,225000,2.79,1,3,3.13,80,0,1,8533.846154
2016,2016 Chevrolet Volt,1,225000,2.74,1,4,11.11,45,0,3,17400.0
2016,2015 Nissan Leaf,1,375000,-2.07,1,4,6.97,35,0,2,6600.0
2016,2016 BMW i3,1,375000,1.65,1,3,15.42,45,0,2,2400.0
2016,2015 Tesla Model S,1,325000,2.59,1,3,27.61,35,0,2,13000.0
2016,2016 Chevrolet Volt,1,375000,2.36,0,4,18.96,75,0,3,10500.0
2017,2017 Chevrolet Bolt EV,1,275000,2.72,1,3,4.36,45,0,4,7080.0
2017,2017 Chevrolet Volt,1,175000,2.44,1,3,10.9,35,0,2,11127.0
2017,2016 Tesla Model X,1,225000,2.81,1,4,20.55,45,0,2,28858.8
2017,2017 Chevrolet Volt,1,75000,2.87,0,3,1.4,25,0,1,10147.2
2016,2014 Ford C-Max Energi,1,225000,0.0,1,3,44.56,55,0,2,12000.0
2017,2016 Volkswagen e-Golf,1,75000,2.79,1,2,19.78,25,0,2,14461.0
2015,2011 Chevrolet Volt,1,275000,2.28,1,4,6.72,65,0,3,9634.723404
2016,2015 Ford C-Max Energi,1,325000,2.42,1,4,20.11,45,0,2,10.90909091
2015,2013 Nissan Leaf,1,175000,-0.56,1,4,14.32,55,0,2,8285.714286
2015,2012 Mitsubishi i-MiEV,1,175000,0.0,1,4,9.28,45,1,2,12534.0
2015,2014 Toyota Prius Plug-in,1,125000,2.76,1,2,2.92,65,0,1,10604.30769
2017,2017 Chevrolet Volt,1,75000,2.69,0,3,10.81,25,1,1,-12350.4
2017,2016 BMW i3,1,175000,2.68,1,3,10.48,55,0,2,10000.0
2016,2015 Tesla Model S,1,275000,-2.98,1,4,1.56,65,0,2,18304.28571
2016,2015 Nissan Leaf,1,275000,2.69,1,3,4.86,45,0,2,3867.272727
2016,2015 BMW i3,1,125000,2.89,0,3,14.37,35,1,3,31500.0
2017,2017 Chevrolet Volt,1,125000,-2.66,1,2,40.44,45,0,5,17000.0
2016,2015 Nissan Leaf,1,225000,0.74,1,4,1.8,55,0,2,12970.5
2017,2017 BMW i3,1,75000,2.7,1,3,53.2,35,0,2,26000.0
2016,2015 Nissan Leaf,1,75000,2.43,0,3,4.68,65,0,3,9337.5
2015,2014 Nissan Leaf,1,125000,0.79,1,4,33.82,45,0,2,10560.0
2016,2014 Ford C-Max Energi,1,225000,1.51,1,4,672.19,45,0,2,46425.33333
2015,2013 Toyota RAV4 EV,1,175000,0.47,1,3,17.88,45,0,3,18180.0
2015,2014 Toyota Prius Plug-in,1,125000,2.07,1,4,5.47,45,1,2,8666.666667
2017,2017 Chevrolet Volt,1,125000,2.64,1,2,28.07,55,0,3,10000.0
2016,2015 BMW i3,1,175000,2.22,1,4,9.55,75,0,2,5508.923077
2015,2013 Fiat 500e,1,125000,-2.11,1,3,18.06,45,0,2,9748.941176
2015,2013 Chevrolet Volt,1,125000,1.95,1,3,5.69,55,0,3,13015.74194
2016,2015 Chevrolet Volt,1,175000,2.31,1,4,2.28,25,1,2,10914.4
2016,2016 BMW i3,1,225000,2.62,1,4,35.33,55,0,2,9600.0
